,Country_N,Country,Team_Matches_Played,Matches_Won,Points,Rating,Matches_Lost,Matches_Tied,Win_outcome,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
3396,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3397,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3398,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3399,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3400,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3401,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3402,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3403,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"JP Faulkner, BJ Haddin",2014-2014,2014,2014,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3404,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3405,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3406,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3407,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3408,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3409,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3410,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3411,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"BJ Haddin, B Lee",2007-2007,2007,2007,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3412,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3413,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3414,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3415,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3416,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3417,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3418,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3419,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"RJ Harris, MEK Hussey",2010-2010,2010,2010,1,1,2,2*,-,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3420,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3421,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3422,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3423,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3424,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3425,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3426,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3427,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MEK Hussey, TD Paine",2010-2010,2010,2010,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3428,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3429,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3430,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3431,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3432,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3433,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3434,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3435,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MG Johnson, DA Warner",2011-2011,2011,2011,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3436,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3437,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3438,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3439,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3440,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3441,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3442,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3443,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, A Symonds",2007-2007,2007,2007,1,1,2,2*,-,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3444,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3445,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3446,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3447,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3448,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3449,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3450,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3451,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"B Lee, MS Wade",2012-2012,2012,2012,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3452,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3453,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3454,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3455,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3456,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3457,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3458,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3459,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"PM Nevill, A Zampa",2016-2016,2016,2016,1,1,2,2*,-,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3460,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3461,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3462,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3463,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3464,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3465,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3466,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3467,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"SNJ O'Keefe, CL White",2011-2011,2011,2011,1,0,2,2,2,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3468,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3469,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3470,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3471,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3472,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3473,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3474,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3475,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"MA Starc, MP Stoinis",2015-2015,2015,2015,1,1,2,2*,-,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3476,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3477,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3478,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3479,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3480,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3481,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3482,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3483,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"GJ Bailey, MR Marsh",2012-2012,2012,2012,1,1,1,1*,-,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3484,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3485,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
3486,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,85 runs,264,v Sri Lanka,Pallekele,06-Sep-16,T20I # 565
3487,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,84 runs,196,v England,Sydney,02-Feb-14,T20I # 356
3488,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,81 runs,169,v Sri Lanka,Bridgetown,09-May-10,T20I # 170
3489,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,77 runs,222,v England,Sydney,09-Jan-07,T20I # 13
3490,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,54 runs,187,v New Zealand,Perth,11-Dec-07,T20I # 49
3491,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"TR Birt, DJ Hussey",2010-2010,2010,2010,1,0,1,1,1,0,0,52 runs,183,v South Africa,Melbourne,11-Jan-09,T20I # 80
3492,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"DT Christian, AJ Tye",2017-2017,2017,2017,1,0,1,1,1,0,0,95 runs,210,v South Africa,Brisbane,09-Jan-06,T20I # 4
3493,2,Australia,95,48,1665,111,44,2,0,1,1.09,25.32,8.35,95,263,79,23.01,7.86,95,214,74,7,15,"DT Christian, AJ Tye",2017-2017,2017,2017,1,0,1,1,1,0,0,94 runs,169,v Pakistan,Dubai (DSC),10-Sep-12,T20I # 259
